"Page","Impressions","Clicks","CTR","Avg. Position"
"https://registreduquebec.com/soins-a-domicile/boucherville/eveil-des-sens-spa-urbain-1164427339-2","1","0","0%","3"
"https://registreduquebec.com/entreprise/gestion-clermont-grenier-inc","1","1","100%","7"
"https://registreduquebec.com/entreprise/laval/revetements-vortex-inc-2","1","0","0%","2"
"https://registreduquebec.com/immobilier/brossard/groupe-immobilier-moreno","1","0","0%","6"
"https://registreduquebec.com/finance-assurance-et-juridique/brossard/les-gestions-sogebro-inc-2","1","0","0%","7"
"https://registreduquebec.com/immobilier/montreal/menissez-immobilier-canada-inc","1","0","0%","5"
"https://registreduquebec.com/commerce-de-detail/montreal/eau-pure-plus-1143078419-1","1","0","0%","10"
"https://registreduquebec.com/en/business/levis/gestion-mvylm-inc","1","0","0%","6"
"https://registreduquebec.com/entreprise/boucherie-kl-mainville-inc-3","1","0","0%","7"
"https://registreduquebec.com/entreprise/h-gagnon-fils-1975-ltee","1","0","0%","9"
"https://registreduquebec.com/services-professionnels/baie-saint-paul/jules-fabien-simard-arpenteur-geometre-2","1","1","100%","6"
"https://registreduquebec.com/construction-et-renovation/quebec/les-inspections-daniel-fiset-inc","1","0","0%","4"
"https://registreduquebec.com/services-professionnels/maniwaki/langevin-grondin-cpa-inc","1","0","0%","5"
"https://registreduquebec.com/technologie/rimouski/les-associes-4","1","0","0%","3"
"https://registreduquebec.com/sports-et-loisirs/terrebonne/club-mustang-rive-nord","1","0","0%","8"
"https://registreduquebec.com/en/professional-services/montreal/distribution-sapporo-stone-quebec-ltee","1","0","0%","11"
"https://registreduquebec.com/sports-et-loisirs/magog/club-de-tir-chasse-et-peche-du-grand-cerf","1","2","200%","2"
"https://registreduquebec.com/entreprise/montreal/les-cosmetiques-sm22-inc","1","0","0%","4"
"https://registreduquebec.com/industrie-fabrication-et-logistique/beaconsfield/les-equipements-prenbec-inc","1","0","0%","7"
"https://registreduquebec.com/entreprise/shawinigan/consultant-sophie-sp-pellerin-inc-2","1","2","200%","5"
"https://registreduquebec.com/entreprise/saint-esprit/au-camion-louche-2","1","0","0%","10"
"https://registreduquebec.com/entreprise/longueuil/matsuru-canada-inc-1171220214","1","0","0%","9"
"https://registreduquebec.com/en/business/sherbrooke/cafe-william-spartivento-inc-2","1","0","0%","7"
"https://registreduquebec.com/entreprise/cote-st-luc/dspm-capital-inc-2","1","0","0%","7"
"https://registreduquebec.com/entreprise/les-entreprises-reactis-canada-inc-2","1","1","100%","4"
"https://registreduquebec.com/entreprise/alliance-hbs-abmak-inc","1","0","0%","6"
"https://registreduquebec.com/en/business/brossard/versaco-inc-2","1","1","100%","10"
"https://registreduquebec.com/entreprise/montreal/mha-info-inc-2","1","0","0%","5"
"https://registreduquebec.com/industrie-fabrication-et-logistique/montreal/ampacet-canada-company-4","1","0","0%","7"
"https://registreduquebec.com/entreprise/services-financiers-kmbx-inc","1","1","100%","2"
"https://registreduquebec.com/entreprise/quebec/gestion-hlsp-inc-3","1","0","0%","1"
"https://registreduquebec.com/entreprise/terrebonne/plamondon-yohan-2","1","1","100%","3"
"https://registreduquebec.com/services-professionnels/quebec/dfk-strategies-conseils-inc-2","1","0","0%","5"
"https://registreduquebec.com/agriculture-et-environnement/saint-leonard-d-aston/ferme-aston-inc","1","0","0%","6"
"https://registreduquebec.com/entreprise/boucherville/nsj-construction-inc","1","0","0%","9"
"https://registreduquebec.com/entreprise/laval/restaurant-lotus-dasie-inc-5","1","0","0%","8"
"https://registreduquebec.com/en/automobile-and-transportation/laval/transport-dor-inc","1","2","200%","1"
"https://registreduquebec.com/en/business/montreal/gmf-u-hopital-maisonneuve-rosemont-2","1","0","0%","5"
"https://registreduquebec.com/entreprise/notre-dame-de-lourdes/les-entreprises-alexandre-paquin-inc-4","1","1","100%","3"
"https://registreduquebec.com/entreprise/deneigement-laurel-et-hardy-inc-2","1","2","200%","4"
"https://registreduquebec.com/entreprise-de-deneigement-de-cours-residentielles-et-commerciales/drummondville/jean-lepage-deneigement","1","0","0%","5"
"https://registreduquebec.com/education-et-formation/montreal/studio-caribou-inc","1","0","0%","2"
"https://registreduquebec.com/en/education-and-training/val-david/appareils-electromenagers-sos-service","1","0","0%","5"
"https://registreduquebec.com/technologie/longueuil/les-equipements-global-inc","1","1","100%","5"
"https://registreduquebec.com/entreprise/trois-rivieres/la-forge-tr","1","0","0%","5"
"https://registreduquebec.com/entreprise/les-boises-de-lest","1","1","100%","4"
"https://registreduquebec.com/services-professionnels/montreal/gestion-hysa-inc","1","0","0%","9"
"https://registreduquebec.com/construction/saint-jean-sur-richelieu/constructions-dougere-inc-2","1","0","0%","10"
"https://registreduquebec.com/tourisme-et-hebergement/val-d-or/auberge-harricana-2","1","0","0%","6"
"https://registreduquebec.com/entreprise/drummondville/gestion-jem","1","0","0%","8"
"https://registreduquebec.com/entreprise/rimouski/marie-josee-dion-md-inc","1","0","0%","6"
"https://registreduquebec.com/education-et-formation/montreal/societe-belge-de-bienfaisance","1","0","0%","6"
"https://registreduquebec.com/entreprise/saguenay/gym-le-box-du-fjord-inc","1","0","0%","6"
"https://registreduquebec.com/entreprise/quebec/elanspectral-inc","1","0","0%","5"
"https://registreduquebec.com/entreprise/magog/remorquage-orford-2008-inc","1","1","100%","4"
"https://registreduquebec.com/entreprise/clinique-dentaire-mont-tremblant","1","0","0%","7"
"https://registreduquebec.com/entreprise/mariebou-k12-inc","1","0","0%","8"
"https://registreduquebec.com/entreprise/voltam-inc","1","0","0%","10"
"https://registreduquebec.com/entreprise/entreprise-alcid-inc-2","1","0","0%","5"
"https://registreduquebec.com/technologie/levis/clotures-colbo-inc","1","0","0%","7"
"https://registreduquebec.com/entreprise/entea-inc-1180243454","1","0","0%","7"
"https://registreduquebec.com/technologie/quebec/le-groupe-marcar-inc","1","2","200%","1"
"https://registreduquebec.com/entreprise/roxton-falls/erabliere-cote-demers-inc-3","1","0","0%","3"
"https://registreduquebec.com/industrie-fabrication-et-logistique/terrebonne/metal-up-inc","1","1","100%","3"
"https://registreduquebec.com/en/business/dorval/dr-lino-di-lullo-dmd-inc","1","0","0%","8"
"https://registreduquebec.com/entreprise/cs-expert-auto-inc","1","1","100%","3"
"https://registreduquebec.com/entreprise/zinc-electrolytique-du-canada-limitee","1","0","0%","6"
"https://registreduquebec.com/finance-assurance-et-juridique/levis/centre-du-diesel-st-jean-inc","1","1","100%","7"
"https://registreduquebec.com/services-professionnels/levis/mrpro-services-inc-2","1","0","0%","5"
"https://registreduquebec.com/services-professionnels/riviere-du-loup/gestion-financiere-eqnb-inc-3","1","1","100%","6"
"https://registreduquebec.com/entreprise/laval/naqvi-transport-inc","1","0","0%","3"
"https://registreduquebec.com/en/business/laval/parlons-peu-inc","1","2","200%","3"
"https://registreduquebec.com/en/education-and-training/quebec/infocle-solutions-inc","1","0","0%","7"
"https://registreduquebec.com/en/professional-services/contrecoeur/gestion-esjg-inc","1","0","0%","10"
"https://registreduquebec.com/entreprise/les-technologies-moovai-inc-2","1","2","200%","5"
"https://registreduquebec.com/entreprise/beaconsfield/rzk-solutions-inc","1","1","100%","4"
"https://registreduquebec.com/en/business/montreal/management-humanilex-inc","1","0","0%","10"
"https://registreduquebec.com/en/professional-services/montreal/renovation-lukas-montreal-inc","1","0","0%","6"
"https://registreduquebec.com/entreprise/saint-charles-de-bellechasse/le-cercle-de-fermieres-st-charles-de-bellechasse-1143284983-1984","1","0","0%","4"
"https://registreduquebec.com/entreprise/montreal/carla-stella-gueudet-inc","1","1","100%","5"
"https://registreduquebec.com/entreprise/tormax-canada-portes-et-moteurs-2","1","0","0%","3"
"https://registreduquebec.com/entreprise/granby/les-plantations-highgreens-inc","1","0","0%","6"
"https://registreduquebec.com/services-professionnels/montreal/entretien-menager-cleantom-inc","1","0","0%","6"
"https://registreduquebec.com/en/business/saguenay/groupe-carvi-inc-2","1","0","0%","9"
"https://registreduquebec.com/industrie-fabrication-et-logistique/thetford-mines/polybois-inc","1","0","0%","8"
"https://registreduquebec.com/technologie/laval/primevive-technologies-inc","1","0","0%","1"
"https://registreduquebec.com/entreprise/academie-de-cirque-nomade-2","1","0","0%","8"
"https://registreduquebec.com/entreprise/boucherville/eurodib-international","1","0","0%","7"
"https://registreduquebec.com/services-professionnels/laval/detection-vr-inc","1","1","100%","8"
"https://registreduquebec.com/services-professionnels/quebec/gestion-yyy-inc","1","0","0%","8"
"https://registreduquebec.com/services-professionnels/montreal/archidata-inc-3","1","0","0%","7"
"https://registreduquebec.com/entreprise/quebec/espace-saint-gregoire-2","1","0","0%","7"
"https://registreduquebec.com/services-professionnels/candiac/aml-developpement-3","1","0","0%","18"
"https://registreduquebec.com/entreprise/sainte-claire/gestion-odette-allaire-inc-2","1","1","100%","6"
"https://registreduquebec.com/services-professionnels/laval/belchar-autos-inc","1","0","0%","4"
"https://registreduquebec.com/restauration-et-alimentation/laval/les-rotisseries-st-hubert-ltee-2","1","0","0%","3"
"https://registreduquebec.com/organismes-publics-et-communautaires/saint-lin-laurentides/association-des-amis-et-amies-du-folklore-de-st-li-2","1","1","100%","2"
"https://registreduquebec.com/entreprise/longueuil/solex-gestion-de-documents-inc","1","0","0%","4"
"https://registreduquebec.com/automobile-et-transport/gatineau/carrosserie-mont-bleu","1","0","0%","5"
"https://registreduquebec.com/agriculture-et-environnement/gatineau/les-jardiniers-du-terroir","1","0","0%","2"
"https://registreduquebec.com/entreprise/saint-jean-sur-richelieu/depanneur-yyow","1","1","100%","2"
"https://registreduquebec.com/education-et-formation/saint-lambert/dre-valerie-maher-laporte-inc","1","0","0%","7"
"https://registreduquebec.com/entreprise/terrebonne/gestion-ss-inc-1172724784","1","1","100%","8"
"https://registreduquebec.com/agriculture-et-environnement/quebec/dr-jocelyn-sevigny-consultant-equin","1","0","0%","5"
"https://registreduquebec.com/en/business/sherbrooke/beliveau-consultant","1","0","0%","5"
"https://registreduquebec.com/technologie/repentigny/institut-absolu","1","0","0%","4"
"https://registreduquebec.com/organismes-publics-et-communautaires/carleton-sur-mer/centrelles-comite-daction-des-femmes-davignon","1","0","0%","2"
"https://registreduquebec.com/en/business/drummondville/pizzeria-900-drummondville","1","1","100%","2"
"https://registreduquebec.com/entreprise/maaz-construction-renovation-inc","1","1","100%","5"
"https://registreduquebec.com/services-professionnels/longueuil/soudure-fts-inc-2","1","1","100%","4"
"https://registreduquebec.com/services-professionnels/montreal/centrale-bergham-lokma-patisserie-cafe-cote-vertu-1176933753","1","0","0%","4"
"https://registreduquebec.com/entreprise/montreal/saco-technologies-inc","1","0","0%","7"
"https://registreduquebec.com/entreprise/bromont/studio-supply-and-demand-inc","1","0","0%","7"
"https://registreduquebec.com/agence-de-representation-de-boissons-alcooliques/laval/fiola-import-inc-3","1","0","0%","10"
"https://registreduquebec.com/services-professionnels/senneville/holding-shuxin-inc","1","1","100%","6"
"https://registreduquebec.com/en/entreprise/vaudreuil-dorion/dr-ron-terry-bustillo-garcia-podiatre-inc","1","0","0%","9"
"https://registreduquebec.com/services-professionnels/sainte-rose-du-nord/soumissions-courtiers-3","1","0","0%","8"
"https://registreduquebec.com/tourisme-et-hebergement/saint-emile-de-suffolk/chasse-aux-sangliers-inc-3","1","3","300%","1"
"https://registreduquebec.com/entreprise/dolbeau-mistassini/les-immeubles-2hg-inc","1","0","0%","2"
"https://registreduquebec.com/services-professionnels/montreal/corporation-lex3v-inc","1","0","0%","10"
"https://registreduquebec.com/commerce-de-detail/longueuil/distribution-pilot-wheel-inc-1164820269","1","0","0%","10"
"https://registreduquebec.com/organismes-publics-et-communautaires/montreal/regroupement-des-gestionnaires-en-securite-interne","1","1","100%","4"
"https://registreduquebec.com/entreprise/les-metaux-specialises-samuel-division-quebec-samuel-fils-cie-1171525000-5","1","1","100%","3"
"https://registreduquebec.com/services-professionnels/laval/les-serres-rf-lacroix-inc-3","1","0","0%","5"
"https://registreduquebec.com/services-professionnels/longueuil/entretiens-swan-inc","1","2","200%","5"
"https://registreduquebec.com/entreprise/trois-rivieres/mauriski-inc","1","0","0%","7"
"https://registreduquebec.com/entreprise/saguenay/montages-electriques-specialises-jonquiere-inc-2","1","0","0%","10"
"https://registreduquebec.com/sante-et-bien-etre/longueuil/clinique-podologie-plus-inc-2","1","0","0%","12"
"https://registreduquebec.com/entreprise/quebec/pharmacie-karine-beauregard-sylvain-cormier-et-and-2","1","0","0%","7"
"https://registreduquebec.com/entreprise/quebec/import-bundle-inc","1","0","0%","5"
"https://registreduquebec.com/finance-assurance-et-juridique/montreal/tecina-international-inc","1","0","0%","3"
"https://registreduquebec.com/en/entreprise/carrefour-alexander-graham-bell-edif-a/corporation-buyin-canada-inc","1","0","0%","5"
"https://registreduquebec.com/entreprise/saint-jean-sur-richelieu/yack-securite-inc-2","1","1","100%","2"
"https://registreduquebec.com/entreprise/sorel-tracy/comite-pierre-de-saurel-francais-2","1","0","0%","4"
"https://registreduquebec.com/sante-et-bien-etre/saint-jean-sur-richelieu/clinique-de-physiotherapie-du-fort-inc-2","1","0","0%","6"
"https://registreduquebec.com/en/public-and-community-organizations/montreal/subud-quebec","1","0","0%","10"
"https://registreduquebec.com/industrie-fabrication-et-logistique/thetford-mines/les-produits-jean-charles-labonte-inc-3","1","2","200%","4"
"https://registreduquebec.com/entreprise/victoriaville/lepel-auto-occasion-inc-2","1","3","300%","1"
"https://registreduquebec.com/entreprise/construction-pdf-inc","1","0","0%","5"
"https://registreduquebec.com/finance-assurance-et-juridique/montreal/consultants-pja-inc","1","0","0%","5"
"https://registreduquebec.com/industrie-fabrication-et-logistique/montreal/bintex-canada","1","1","100%","4"
"https://registreduquebec.com/services-professionnels/laval/merilinkcom-inc","1","0","0%","9"
"https://registreduquebec.com/organismes-publics-et-communautaires/granby/choeur-de-lamitie-de-granby","1","0","0%","5"
"https://registreduquebec.com/entreprise/dominique-roy-inc-1174414657","1","0","0%","7"
"https://registreduquebec.com/technologie/longueuil/alma-labadie","1","2","200%","1"
"https://registreduquebec.com/entreprise/compose-de-thermoplastique-felix-inc","1","0","0%","3"
"https://registreduquebec.com/entreprise/marieville/lafontaine-christian","1","0","0%","7"
"https://registreduquebec.com/entreprise/quebec/dr-patrick-giroux-maxillo-inc","1","0","0%","8"
"https://registreduquebec.com/services-professionnels/montreal/gestion-espace-generation-inc","1","0","0%","3"
"https://registreduquebec.com/entreprise/terrebonne/damien-loncelle-joaillier-inc","1","0","0%","8"
"https://registreduquebec.com/en/professional-services/notre-dame-de-lourdes/drain-perfecto","1","0","0%","4"
"https://registreduquebec.com/en/sports-and-recreation/montreal/street-parade","1","2","200%","3"
"https://registreduquebec.com/sports-et-loisirs/terrebonne/forum-de-la-plaine-2","1","0","0%","6"
"https://registreduquebec.com/entreprise/simmetal-2020-inc-2","1","0","0%","9"
"https://registreduquebec.com/entreprise/productions-double-twist-iii-inc","1","0","0%","7"
"https://registreduquebec.com/services-professionnels/toronto-ontario/directive-canada-inc-3","1","1","100%","5"
"https://registreduquebec.com/entreprise/mercier-cp-autoroute-40-sortie-220-inc-3","1","0","0%","8"
"https://registreduquebec.com/technologie/drummondville/lambert-ressources-humaines-2","1","0","0%","7"
"https://registreduquebec.com/courtier-immobilier/laval/jimmy-chiropoulos-2","1","0","0%","9"
"https://registreduquebec.com/en/business/montreal/lajoie-christine-3","1","0","0%","9"
"https://registreduquebec.com/services-professionnels/gatineau/placement-jascar-inc","1","3","300%","2"
"https://registreduquebec.com/services-professionnels/montreal/zx-design","1","0","0%","7"
"https://registreduquebec.com/entreprise/vancouver-british-columbia/klarna-canada-limited-2","1","1","100%","5"
"https://registreduquebec.com/organismes-publics-et-communautaires/cp-g4z-2z1/espace-cote-nord","1","0","0%","55"
"https://registreduquebec.com/services-professionnels/montreal/cousin-12-inc","1","0","0%","6"
"https://registreduquebec.com/services-professionnels/levis/bernier-gestion-proprietes-inc","1","0","0%","4"
"https://registreduquebec.com/en/professional-services/montreal/generation-sodas-inc-2","1","0","0%","3"
"https://registreduquebec.com/entreprise/l-epiphanie/majeau-mecanique-inc","1","1","100%","2"
"https://registreduquebec.com/entreprise/les-jardins-desgroseilliers-inc","1","0","0%","5"
"https://registreduquebec.com/sante-et-bien-etre/pointe-claire/chsld-bayview-inc","1","0","0%","8"
"https://registreduquebec.com/education-et-formation/saguenay/cabinet-larouche-inc","1","0","0%","6"
"https://registreduquebec.com/technologie/saint-jacques-le-mineur/maitre-traceurcom-inc","1","0","0%","7"
"https://registreduquebec.com/commerce-de-detail/dollard-des-ormeaux/magasin-miniso","1","0","0%","5"
"https://registreduquebec.com/services-professionnels/drummondville/gestion-emd-inc","1","1","100%","6"
"https://registreduquebec.com/services-professionnels/montreal/solutions-bourdon-inc-2","1","1","100%","3"
"https://registreduquebec.com/en/entreprise/repentigny/agence-de-voyages-robillard-inc","1","0","0%","4"
"https://registreduquebec.com/commerce-de-detail/montreal/tabagie-metro-honere-beaugrand","1","1","100%","116"
"https://registreduquebec.com/services-professionnels/montreal/gestion-technologique-du-numeraire-sesami-2","1","0","0%","10"
"https://registreduquebec.com/entreprise/montreal/creations-claire-bell-inc","1","0","0%","8"
"https://registreduquebec.com/entreprise/montreal/ongles-spa-pretty-little-thing-2","1","0","0%","7"
"https://registreduquebec.com/entreprise/les-petits-moteurs-sylvain-inc-2","1","0","0%","6"
"https://registreduquebec.com/entreprise/laval/qlee-corp","1","0","0%","7"
"https://registreduquebec.com/services-professionnels/longueuil/gestion-stephane-guilbault-inc","1","0","0%","3"
"https://registreduquebec.com/finance-assurance-et-juridique/levis/gestion-clement-bergeron-inc-2","1","1","100%","5"
"https://registreduquebec.com/en/technology/brossard/mems-vision-international-inc","1","0","0%","3"
"https://registreduquebec.com/en/agence-de-securite-gardiennage-service-de-patrouille-surveillance-et-assistance-routiere/granby/cod3-corporation-2","1","0","0%","8"
"https://registreduquebec.com/entreprise/laval/les-paysagistes-piccoli-inc-2","1","0","0%","6"
"https://registreduquebec.com/services-professionnels/dorval/corporation-newrest-montreal","1","1","100%","4"
"https://registreduquebec.com/entreprise/saint-jean-sur-richelieu/yelle-marc-andre","1","1","100%","9"
"https://registreduquebec.com/services-professionnels/laval/gestion-immobiliere-bema-inc","1","0","0%","7"
"https://registreduquebec.com/services-professionnels/laval/gestion-dino-fabbri-inc","1","1","100%","9"
"https://registreduquebec.com/industrie-fabrication-et-logistique/laval/corporation-unitronic-inc-1162043062","1","0","0%","6"
"https://registreduquebec.com/en/education-and-training/montreal/jordan-stewart-holdings-inc","1","0","0%","3"
"https://registreduquebec.com/entreprise/association-des-familles-champagne-inc","1","0","0%","10"
"https://registreduquebec.com/agriculture-et-environnement/saint-bernard/ferme-porsimax-inc-2","1","0","0%","8"
"https://registreduquebec.com/entreprise/maikana-intervention-par-laventure","1","0","0%","7"
"https://registreduquebec.com/construction-et-renovation/l-assomption/les-constructions-fondex-inc","1","0","0%","6"
"https://registreduquebec.com/industrie-fabrication-et-logistique/granby/atp-athletique-et-therapeutique-pharma-inc-2","1","2","200%","2"
"https://registreduquebec.com/entreprise/montreal/maison-de-bella-514","1","0","0%","5"
"https://registreduquebec.com/organismes-publics-et-communautaires/montreal/centre-communautaire-turc-de-montreal","1","1","100%","8"
"https://registreduquebec.com/education-et-formation/terrebonne/transport-doyon","1","1","100%","4"
"https://registreduquebec.com/commerce-de-detail/montreal/patisserieboulangerie-chilienne-inc-2","1","1","100%","7"
"https://registreduquebec.com/construction-et-renovation/chelsea/les-entreprises-thermo-maitre-inc","1","0","0%","6"
"https://registreduquebec.com/ecole-publique-primaire-et-pre-scolaire/laval/ecole-le-baluchon-3","1","0","0%","10"
"https://registreduquebec.com/finance-assurance-et-juridique/laval/services-financiers-marc-binette-inc","1","1","100%","1"
"https://registreduquebec.com/entreprise/les-entreprises-daniel-sabourin-electricien-inc","1","1","100%","9"
"https://registreduquebec.com/industrie-fabrication-et-logistique/montreal/les-filets-mgd-inc","1","0","0%","8"
"https://registreduquebec.com/entreprise/gatineau/crossfit-819-chaos","1","0","0%","6"
"https://registreduquebec.com/entreprise/saguenay/specialites-electroniques-saguenay-inc-2","1","0","0%","6"
"https://registreduquebec.com/entreprise/laval/magasin-videotron-fabreville","1","0","0%","7"
"https://registreduquebec.com/agriculture-et-environnement/saint-stanislas-de-kostka/entreprises-chambo-inc-3","1","1","100%","5"
"https://registreduquebec.com/en/entreprise/saint-andre-d-argenteuil/shery-elsiefy-et-hady-rofaiel-pharmaciens-inc","1","0","0%","9"
"https://registreduquebec.com/entreprise/granby/gcs-informatique-1174815549","1","0","0%","6"
"https://registreduquebec.com/entreprise/les-solutions-dimmigration-cada-inc-1177458024","1","0","0%","2"
"https://registreduquebec.com/entreprise/rawdon/systemes-de-securite-qc","1","0","0%","4"
"https://registreduquebec.com/construction/rouyn-noranda/construction-ebo-2","1","1","100%","5"
"https://registreduquebec.com/entreprise/combomed-pharmaceutique-inc","1","0","0%","10"
"https://registreduquebec.com/entreprise/terrebonne/entreprises-jean-pierre-delisle-inc-2","1","0","0%","6"
"https://registreduquebec.com/en/technology/chateauguay/chiasson-gauvreau-inc-2","1","0","0%","4"
"https://registreduquebec.com/organismes-publics-et-communautaires/saint-jerome/maison-alois-alzheimer-des-laurentides","1","1","100%","7"
"https://registreduquebec.com/services-professionnels/montreal/le-groupe-sm-international-inc-2","1","0","0%","8"
"https://registreduquebec.com/services-de-comptabilite/cote-saint-luc/jonathan-schneidman-cpa-auditeur","1","0","0%","2"
"https://registreduquebec.com/finance-assurance-et-juridique/westmount/laro-film-inc","1","0","0%","5"
"https://registreduquebec.com/organismes-publics-et-communautaires/saint-joachim-de-shefford/nicole-valliere-claude-lessard","1","0","0%","4"
"https://registreduquebec.com/en/technology/montreal/infra-cite-inc","1","0","0%","8"
"https://registreduquebec.com/entreprise/pintendre/gestion-dube-et-proteau-inc","1","0","0%","10"
"https://registreduquebec.com/technologie/kirkland/institut-specialise-de-medecine-et-intervention-is","1","1","100%","2"
"https://registreduquebec.com/en/business/laval/gestion-partner-one-inc","1","0","0%","7"
"https://registreduquebec.com/entreprise/ceramik-chantal-deshaies-inc","1","2","200%","4"
"https://registreduquebec.com/entreprise/lac-saint-joseph/les-placements-jl-inc","1","0","0%","7"
"https://registreduquebec.com/entreprise/trois-rivieres/les-entreprises-marcel-helie-inc","1","1","100%","6"
"https://registreduquebec.com/sports-et-loisirs/tourville/centre-sportif-le-jasmin-1145259447","1","1","100%","7"
"https://registreduquebec.com/entreprise/re-cyclo-sports-perron-2","1","0","0%","7"
"https://registreduquebec.com/entreprise/valcourt/machineries-compak-inc-2","1","1","100%","4"
"https://registreduquebec.com/finance-assurance-et-juridique/montreal/groupe-conseil-taxotec-inc","1","0","0%","9"
"https://registreduquebec.com/entreprise/brossard/le-screem-2","1","0","0%","7"
"https://registreduquebec.com/services-professionnels/longueuil/norea-foyers-rive-nord","1","0","0%","7"
"https://registreduquebec.com/entreprise/kirkland/boutique-danimaux-chico-1180571607","1","1","100%","2"
"https://registreduquebec.com/entreprise/val-brillant/caron-solution-construction-inc-1177457471","1","0","0%","7"
"https://registreduquebec.com/entreprise/comptabilite-padgett-lakeshore","1","0","0%","6"
"https://registreduquebec.com/entreprise/si-log-canada-inc","1","0","0%","7"
"https://registreduquebec.com/organismes-publics-et-communautaires/quebec/deq-design-eclairage-quebec-inc","1","0","0%","5"
"https://registreduquebec.com/industrie-fabrication-et-logistique/saint-thomas/portes-et-chassis-jc-coulombe-inc","1","0","0%","7"
"https://registreduquebec.com/technologie/quebec/dre-myriam-bransi-inc","1","0","0%","4"
"https://registreduquebec.com/automobile-et-transport/laval/translead-logistics-inc","1","0","0%","5"
"https://registreduquebec.com/en/business/quebec/esprit-boxe-inc","1","0","0%","7"
"https://registreduquebec.com/en/technology/laval/primevive-technologies-inc","1","0","0%","8"
"https://registreduquebec.com/en/organismes-publics-et-communautaires/montreal/la-fabrique-de-la-paroisse-de-saint-boniface-1143709997","1","0","0%","3"
"https://registreduquebec.com/technologie/saint-remi/les-habitations-la-remoise-inc-2","1","2","200%","1"
"https://registreduquebec.com/entreprise/beaconsfield/melii-bebe-inc","1","0","0%","6"
"https://registreduquebec.com/entreprise/quebec/les-couches-aux-ptits-cadeaux-inc","1","0","0%","5"
"https://registreduquebec.com/entreprise/lorraine/centre-dentaire-anne-sophie-charron-inc","1","1","100%","5"
"https://registreduquebec.com/services-professionnels/montreal/moya-leading-group-inc","1","1","100%","7"
"https://registreduquebec.com/en/education-and-training/montreal/aura-developpement-strategique","1","0","0%","8"
"https://registreduquebec.com/en/business/bromont/maestria-spa","1","0","0%","2"
"https://registreduquebec.com/entreprise/pont-rouge/sdc-de-la-rue-du-sureau-a-pont-rouge","1","0","0%","8"
"https://registreduquebec.com/entreprise/montreal/plomberie-daniel-couturier-inc-2","1","0","0%","8"
"https://registreduquebec.com/services-professionnels/laval/entretien-dixversions-2246360442-1","1","0","0%","8"
"https://registreduquebec.com/entreprise/val-des-sources/services-mecaniques-dc-2022-inc","1","0","0%","5"
"https://registreduquebec.com/entreprise/montreal/ascenseurs-tk-canada-limitee","1","0","0%","9"
"https://registreduquebec.com/en/finance-assurance-et-juridique/montreal/cdp-groupe-infrastructures-inc","1","2","200%","9"
"https://registreduquebec.com/technologie/longueuil/centre-de-jour-oasis-1180911738","1","0","0%","3"
"https://registreduquebec.com/en/professional-services/montreal/nntt-beaute-inc","1","0","0%","7"
"https://registreduquebec.com/en/professional-services/amos/gestion-carona-inc","1","0","0%","1"
"https://registreduquebec.com/entreprise/levis/optimal-concepts","1","0","0%","7"
"https://registreduquebec.com/services-professionnels/hamilton-ontario/minova-canada-inc","1","0","0%","8"
"https://registreduquebec.com/ecole-publique-secondaire/saint-hyacinthe/ecole-secondaire-casavant-2","1","1","100%","5"
"https://registreduquebec.com/industrie-fabrication-et-logistique/montreal/capmatic-ltee-2","1","0","0%","5"
"https://registreduquebec.com/finance-assurance-et-juridique/laval/lemcap-inc","1","0","0%","7"
"https://registreduquebec.com/en/professional-services/laval/gestion-lajcr-vieira-inc","1","0","0%","6"
"https://registreduquebec.com/services-professionnels/brossard/maxcis-inc","1","0","0%","3"
"https://registreduquebec.com/entreprise/montreal/etsli-gestion-immobiliere-inc","1","0","0%","2"
"https://registreduquebec.com/entreprise/quebec/groupe-qualinet-inc-9","1","0","0%","6"
"https://registreduquebec.com/construction/laval/plomberie-drain-eau-inc-4","1","1","100%","3"
"https://registreduquebec.com/entreprise/boucherville/services-financiers-julien-ringuette-inc","1","0","0%","8"
"https://registreduquebec.com/organismes-publics-et-communautaires/alma/parenfant","1","0","0%","9"
"https://registreduquebec.com/entreprise/saint-nazaire/jp-le-pad-inc","1","0","0%","6"
"https://registreduquebec.com/technologie/boisbriand/elite-solutions","1","0","0%","6"
"https://registreduquebec.com/industrie-fabrication-et-logistique/drummondville/asphalte-drummond-inc","1","0","0%","7"
"https://registreduquebec.com/entreprise/gauthier-levy-associes-inc-1168021138-1","1","0","0%","10"
"https://registreduquebec.com/immobilier/montreal/gestion-fleur-de-lys-2000-inc","1","1","100%","3"
"https://registreduquebec.com/services-professionnels/quebec/supra-energie-inc","1","0","0%","4"
"https://registreduquebec.com/services-professionnels/laval/gestion-j-l-parenteau-inc","1","0","0%","2"
"https://registreduquebec.com/entreprise/laval/clinique-dentaire-lequestre-inc-4","1","2","200%","1"
"https://registreduquebec.com/entreprise/sports-elilex-inc-1181280398","1","1","100%","3"
"https://registreduquebec.com/technologie/drummondville/kassandra-tardif-md-inc-2","1","0","0%","9"
"https://registreduquebec.com/automobile-et-transport/joliette/atelier-mecanique-ouimet-et-fils","1","0","0%","10"
"https://registreduquebec.com/finance-assurance-et-juridique/brossard/assurances-tony-chiu-inc","1","0","0%","6"
